phoneNumber,preferredLanguage,fspName,paymentAmountMultiplier,name,middlename,firstname,gender,birthdate,documentid,headhousehold,males,boys,women,girls,householdsituation,maritalsituation,specialcharacteristics,pregnant,breastfeeding,womendisabled,mendisabled,girlsdisabled,boysdisabled,childrenmalnourished,malnourishedtreatment,whatsappPhoneNumber
02347374633,nl,Intersolve-whatsapp,1,Hoffman,Chad,Micheal,Masculin ,15-03-1990,LJNmI,Non,8,8,6,1,autochtoneprivate,widowed,elderlycharge,4,4,8,7,9,5,6,Oui,21989456591
74767265688,nl,Intersolve-whatsapp,1,Ruiz,Verna,Lucas,Masculin ,30-11-2000,VpaDs,Non,2,8,4,3,autochtoneprivate,married,womancharge,0,3,6,9,4,1,6,Non,08788461050
27540457009,nl,Intersolve-whatsapp,2,Poole,Sylvia,Darrell,Masculin ,30-11-2000,vQwQH,Non,4,5,1,3,displaced,widowed,girlmother,5,6,3,9,4,1,6,Oui,81730737259
45254001836,en,Intersolve-whatsapp,1,Doyle,Olive,Harry,Féminin,30-11-2000,ctWVW,Non,0,0,2,6,autochtonehost,divorced,womancharge,9,5,0,0,8,2,6,Non,44817429220
94154613164,nl,Intersolve-whatsapp,1,Erickson,Barry,Clarence,Féminin,15-03-1990,ihrSs,Oui,4,5,3,4,returnee,seperated,pregnantbrestfeeding,4,4,4,4,7,8,2,Non,59436404161
49791981553,nl,Intersolve-whatsapp,2,Tate,Martha,Chad,Masculin ,15-03-1990,sxuWo,Non,0,8,2,6,displaced,widowed,womancharge,8,5,3,4,7,5,8,Non,88296247231
41233852242,en,Intersolve-whatsapp,2,Wagner,Mabelle,Erik,Masculin ,30-11-2000,dYeYF,Oui,2,9,7,0,displaced,abandoned,girlmother,3,1,2,4,9,5,6,Oui,31419208596
22226150910,en,Intersolve-whatsapp,1,Terry,Olive,Christian,Masculin ,15-03-1990,Ccpag,Non,4,6,6,7,autochtoneprivate,abandoned,girlmother,7,0,9,0,8,1,6,Oui,41346616392
35440771100,en,Intersolve-whatsapp,1,Jenkins,Andre,Rachel,Féminin,15-03-1990,XQsDU,Oui,6,3,4,9,autochtonehost,abandoned,elderlycharge,1,4,0,4,7,1,1,Non,32605066592
00033240372,nl,Intersolve-whatsapp,2,Delgado,Ray,Adelaide,Féminin,30-11-2000,eljSH,Non,7,3,7,5,autochtoneprivate,seperated,womancharge,0,6,0,4,2,1,9,Oui,50168952844
55107612514,nl,Intersolve-whatsapp,1,Hall,Lula,Vera,Féminin,15-03-1990,orHBK,Oui,4,2,9,0,returnee,girl,olderalone,5,0,7,0,3,4,1,Oui,59133668069
31461692652,nl,Intersolve-whatsapp,2,Ferguson,Christopher,Bernard,Masculin ,15-03-1990,feIWM,Oui,4,4,3,9,autochtonehost,abandoned,childcharge,1,1,6,2,3,2,7,Non,56130299589
96296692417,nl,Intersolve-whatsapp,1,Hamilton,Franklin,Isaac,Masculin ,30-11-2000,gfAbZ,Oui,1,4,2,3,autochtonehost,seperated,pregnantbrestfeeding,8,5,1,1,6,4,0,Oui,64075912636
60446617148,en,Intersolve-whatsapp,2,Drake,Ernest,Gerald,Masculin ,30-11-2000,fEYmh,Non,0,8,1,3,displaced,abandoned,none,0,7,1,8,9,0,2,Non,39598145428
31661052715,nl,Intersolve-whatsapp,2,Bell,Cynthia,Angel,Masculin ,15-03-1990,yfFvq,Non,4,2,5,5,autochtoneprivate,divorced,childcharge,5,2,5,9,8,7,8,Oui,49538326267
26960736670,nl,Intersolve-whatsapp,1,Reese,Alma,Scott,Féminin,30-11-2000,lolQO,Non,9,4,8,6,returnee,seperated,womancharge,1,8,9,8,7,1,9,Non,73381619372
44037169083,en,Intersolve-whatsapp,1,Long,Sadie,Jonathan,Masculin ,30-11-2000,CiAPt,Oui,8,3,1,5,autochtonehost,widowed,pregnantbrestfeeding,3,2,8,9,7,3,9,Non,92412883935
31028267840,nl,Intersolve-whatsapp,1,Kim,Roxie,Adeline,Masculin ,30-11-2000,SZxiq,Non,2,5,0,9,autochtoneprivate,girl,childcharge,7,4,6,7,6,1,2,Non,64874134084
43683258965,nl,Intersolve-whatsapp,1,Vaughn,Virginia,Todd,Masculin ,15-03-1990,ugGxQ,Oui,1,0,7,3,returnee,divorced,none,3,2,8,5,6,0,9,Oui,45794598674
27950643976,nl,Intersolve-whatsapp,1,Riley,Brandon,Oscar,Féminin,15-03-1990,CuAWu,Oui,0,7,9,9,displaced,seperated,pregnantbrestfeeding,6,7,8,0,0,1,5,Oui,28311086173
39937987067,en,Intersolve-whatsapp,2,Murphy,Sophie,Albert,Féminin,15-03-1990,oSGbA,Oui,7,9,3,7,returnee,divorced,olderalone,7,6,8,4,3,4,6,Non,39928685707
64863544937,en,Intersolve-whatsapp,2,Fuller,Tyler,Fannie,Masculin ,15-03-1990,ufwzU,Non,5,1,8,7,autochtoneprivate,abandoned,womancharge,1,2,3,4,7,3,9,Oui,97744211795
24837898569,en,Intersolve-whatsapp,2,Alvarado,Oscar,Margaret,Féminin,30-11-2000,jlVmB,Non,8,2,3,4,displaced,married,olderalone,6,4,0,0,0,1,2,Non,76171748738
13412220986,en,Intersolve-whatsapp,1,Stephens,Ina,Cecilia,Féminin,15-03-1990,iltLS,Non,7,4,6,2,returnee,abandoned,womancharge,8,0,2,0,3,4,0,Oui,46768880821
12981288151,nl,Intersolve-whatsapp,2,Webster,Brent,Myrtie,Féminin,15-03-1990,gNxKh,Oui,1,2,2,9,returnee,married,elderlycharge,2,6,0,5,5,3,2,Non,44712376457
91782150901,en,Intersolve-whatsapp,1,Ramos,Joel,Rose,Masculin ,15-03-1990,sVoZX,Oui,0,4,6,2,displaced,widowed,olderalone,4,1,5,8,7,0,8,Oui,26742268498
56451263564,en,Intersolve-whatsapp,2,Gonzales,Betty,Madge,Masculin ,30-11-2000,RQCPq,Non,7,9,3,1,autochtonehost,divorced,elderlycharge,6,9,3,8,5,3,2,Non,45674634623
25127788341,nl,Intersolve-whatsapp,1,Willis,Curtis,Mattie,Masculin ,30-11-2000,nLdrg,Non,3,5,2,8,displaced,married,girlmother,1,4,2,4,8,8,8,Oui,72142330272
30451514157,en,Intersolve-whatsapp,1,Ruiz,Hilda,Bettie,Masculin ,30-11-2000,ffKNx,Oui,9,4,2,8,autochtonehost,girl,none,9,8,4,3,8,0,5,Oui,95328964358
08788873798,en,Intersolve-whatsapp,2,Rivera,Stanley,Aaron,Féminin,30-11-2000,TNEOu,Non,7,6,1,7,autochtoneprivate,abandoned,none,9,4,6,6,6,5,4,Oui,93624727581
81126441013,nl,Intersolve-whatsapp,2,Nash,Roy,Loretta,Féminin,15-03-1990,jZmyG,Non,3,8,4,2,autochtoneprivate,girl,pregnantbrestfeeding,3,4,3,6,1,1,9,Oui,50161748810
84852665017,en,Intersolve-whatsapp,2,Snyder,Lillie,Viola,Masculin ,30-11-2000,bHIzI,Oui,4,5,7,4,autochtonehost,widowed,elderlycharge,1,9,0,1,4,4,3,Oui,31270479915
33994125747,en,Intersolve-whatsapp,2,Duncan,Charles,Jesus,Masculin ,15-03-1990,zUlef,Oui,5,1,2,2,autochtoneprivate,widowed,elderlycharge,8,9,9,2,2,7,5,Non,72687399419
29483624560,en,Intersolve-whatsapp,2,Craig,Fred,Lida,Féminin,30-11-2000,XOvbu,Oui,3,6,5,2,autochtoneprivate,married,womancharge,5,8,0,1,4,3,6,Non,92780945447
09425520958,nl,Intersolve-whatsapp,1,Cohen,Genevieve,Millie,Masculin ,30-11-2000,zEuze,Oui,0,4,1,5,displaced,girl,olderalone,5,9,4,3,2,4,6,Non,42514842241
99469722101,nl,Intersolve-whatsapp,1,Horton,Millie,Jay,Masculin ,30-11-2000,NcorL,Oui,2,0,6,8,displaced,divorced,elderlycharge,1,4,6,8,1,0,9,Non,60426493576
79735527294,nl,Intersolve-whatsapp,2,Ruiz,Joel,Sean,Masculin ,15-03-1990,BCdJA,Oui,3,8,3,1,displaced,widowed,womancharge,6,7,5,4,9,8,9,Non,14342996857
32573427124,en,Intersolve-whatsapp,2,Dean,Leon,Adele,Féminin,15-03-1990,outzl,Non,3,2,1,8,autochtoneprivate,abandoned,olderalone,2,6,8,0,2,0,1,Non,63195546261
05630151205,nl,Intersolve-whatsapp,1,Reynolds,Alvin,Maria,Féminin,30-11-2000,IzWMg,Oui,4,0,2,7,returnee,girl,womancharge,4,5,7,8,7,5,3,Non,14355313485
87597876372,en,Intersolve-whatsapp,2,Howell,Andrew,Samuel,Féminin,15-03-1990,rWNuw,Non,0,1,2,4,displaced,widowed,girlmother,8,3,3,5,9,4,3,Non,11050987032
73326908609,en,Intersolve-whatsapp,2,Cunningham,Fannie,Gerald,Masculin ,30-11-2000,qAqBS,Oui,8,8,5,8,autochtonehost,widowed,pregnantbrestfeeding,5,3,9,7,2,3,0,Non,74523265414
34773388375,en,Intersolve-whatsapp,1,Vasquez,Lucy,Owen,Féminin,30-11-2000,mgHtW,Oui,0,9,3,0,autochtoneprivate,girl,elderlycharge,5,2,2,5,1,4,7,Oui,05633533224
78068349592,en,Intersolve-whatsapp,1,Henry,Georgie,Randy,Féminin,15-03-1990,smFsz,Non,1,0,4,1,autochtonehost,divorced,pregnantbrestfeeding,7,6,8,1,8,2,2,Non,35368974054
75113723565,en,Intersolve-whatsapp,2,McDonald,Carl,Rodney,Masculin ,15-03-1990,ijjnX,Oui,8,0,9,1,autochtonehost,married,olderalone,0,6,7,2,1,5,8,Non,94962034239
39931503060,en,Intersolve-whatsapp,2,Rogers,Helen,Miguel,Masculin ,15-03-1990,zOxQS,Oui,5,4,7,4,autochtonehost,married,none,3,8,3,4,0,6,2,Oui,61823256316
52984294405,nl,Intersolve-whatsapp,1,Perry,Genevieve,Katherine,Masculin ,30-11-2000,sbBHR,Oui,4,4,7,0,autochtoneprivate,girl,girlmother,6,5,0,2,5,7,4,Oui,95920288363
09509169457,en,Intersolve-whatsapp,2,Christensen,Nelle,Lou,Masculin ,15-03-1990,XQbvX,Oui,5,1,2,3,autochtoneprivate,abandoned,childcharge,1,5,3,9,1,5,4,Oui,98464154678
16329921096,en,Intersolve-whatsapp,2,Carpenter,Isabel,Richard,Masculin ,15-03-1990,ZVfff,Oui,8,5,2,0,autochtonehost,seperated,none,5,7,7,1,1,9,6,Non,52319695459
95282533776,nl,Intersolve-whatsapp,1,Terry,Nelle,Joseph,Féminin,15-03-1990,FoELD,Non,6,1,0,4,displaced,widowed,girlmother,9,3,4,5,4,3,0,Non,35753744457
35873153419,en,Intersolve-whatsapp,1,Owens,Cecelia,Bess,Féminin,15-03-1990,DMcpW,Oui,3,0,3,2,returnee,married,girlmother,3,1,5,6,4,6,7,Non,20941447415
96741481621,en,Intersolve-whatsapp,2,Drake,Ronald,Todd,Masculin ,30-11-2000,VtMma,Oui,7,9,9,0,autochtonehost,divorced,none,3,2,8,4,3,9,4,Non,60170318611
22779431999,nl,Intersolve-whatsapp,1,Stewart,Harold,Brent,Masculin ,15-03-1990,kRhvp,Non,3,1,3,9,returnee,married,childcharge,0,5,3,0,1,2,8,Oui,26635438505
28166993260,en,Intersolve-whatsapp,1,Goodwin,Flora,Willie,Masculin ,15-03-1990,IAllQ,Non,3,9,5,9,returnee,girl,childcharge,6,2,6,3,8,8,8,Non,27311443719
56577374448,en,Intersolve-whatsapp,1,Pena,Gene,Paul,Masculin ,15-03-1990,KsXjl,Non,9,6,7,7,autochtonehost,seperated,pregnantbrestfeeding,5,6,5,3,3,9,5,Oui,94255311763
04772405927,en,Intersolve-whatsapp,2,Rodgers,Benjamin,Ellen,Masculin ,30-11-2000,iJPWT,Oui,6,7,9,9,returnee,girl,elderlycharge,4,9,0,6,9,7,3,Non,59842711753
73235644757,nl,Intersolve-whatsapp,1,Rios,Stanley,Martin,Féminin,30-11-2000,auxND,Oui,8,4,9,5,displaced,married,pregnantbrestfeeding,0,1,6,5,7,4,3,Oui,74039219514
84269227689,en,Intersolve-whatsapp,2,Harrington,Jerome,Mathilda,Féminin,30-11-2000,OVYYX,Oui,2,2,0,6,autochtonehost,seperated,girlmother,7,9,1,0,6,7,4,Oui,39146769731
60316805779,nl,Intersolve-whatsapp,2,Robertson,Marian,Tillie,Masculin ,15-03-1990,WkrMw,Oui,9,6,3,9,autochtoneprivate,girl,pregnantbrestfeeding,0,6,4,5,7,7,1,Non,36205402167
95465585788,nl,Intersolve-whatsapp,1,Carson,Leo,Alfred,Masculin ,30-11-2000,Itpwl,Non,2,9,7,8,autochtoneprivate,married,elderlycharge,6,2,4,1,6,3,3,Oui,85225801252
08195397587,nl,Intersolve-whatsapp,2,Harmon,Joseph,Nelle,Masculin ,30-11-2000,KlfCm,Oui,0,3,5,2,autochtoneprivate,abandoned,womancharge,5,4,2,7,5,0,4,Non,59715092607
30166811942,nl,Intersolve-whatsapp,1,Roberts,Georgie,Jeffrey,Féminin,15-03-1990,oqoUH,Oui,0,4,2,2,returnee,girl,womancharge,7,0,5,0,3,1,5,Oui,05880548153
51743943875,nl,Intersolve-whatsapp,2,Austin,Jared,Myrtle,Masculin ,15-03-1990,AkLbY,Oui,7,0,6,1,returnee,married,pregnantbrestfeeding,0,0,5,9,4,3,7,Non,56459815920
53489280833,nl,Intersolve-whatsapp,1,Alvarado,Floyd,Roger,Féminin,15-03-1990,rdxpv,Oui,1,9,1,4,returnee,married,pregnantbrestfeeding,5,8,7,1,4,1,7,Oui,43428936870
80382581340,nl,Intersolve-whatsapp,1,Craig,Jonathan,Curtis,Féminin,30-11-2000,uGxAa,Non,1,7,9,7,returnee,married,girlmother,4,5,5,6,0,2,7,Oui,24533497769
86890402120,en,Intersolve-whatsapp,1,Meyer,Jason,Sean,Féminin,30-11-2000,wqAJR,Non,5,6,4,3,returnee,girl,none,6,8,3,7,1,2,5,Non,06531536871
68767841363,nl,Intersolve-whatsapp,1,Taylor,Jeremiah,Mary,Féminin,15-03-1990,NHgaJ,Oui,5,1,2,3,returnee,married,womancharge,8,3,5,8,4,3,2,Oui,05339371385
31380254143,en,Intersolve-whatsapp,1,Warner,Charles,Carrie,Féminin,15-03-1990,kXiDy,Oui,5,9,6,7,returnee,seperated,childcharge,4,8,6,2,3,9,9,Non,88266293073
94575373107,en,Intersolve-whatsapp,1,McDaniel,Leona,Jackson,Masculin ,15-03-1990,gszRU,Oui,0,4,2,2,autochtoneprivate,abandoned,elderlycharge,0,0,7,0,3,6,5,Oui,48642108180
83642087025,nl,Intersolve-whatsapp,2,Ford,Isabella,Amy,Masculin ,15-03-1990,usBuO,Non,1,2,1,9,displaced,widowed,womancharge,5,4,5,8,2,1,5,Non,96940563084
61718137299,en,Intersolve-whatsapp,2,Bass,Louisa,Clyde,Masculin ,15-03-1990,YcmWe,Non,7,9,2,6,autochtonehost,abandoned,womancharge,2,3,4,4,2,0,2,Non,59334281448
42919557865,en,Intersolve-whatsapp,2,Richardson,Ida,Douglas,Masculin ,15-03-1990,KfYxo,Non,1,0,5,3,displaced,girl,girlmother,9,2,8,3,5,9,3,Oui,45011096045
24905020934,nl,Intersolve-whatsapp,1,Frank,Danny,Sadie,Féminin,30-11-2000,pASTt,Oui,8,0,9,0,returnee,married,olderalone,6,3,7,3,6,9,6,Non,20764075817
58359007223,en,Intersolve-whatsapp,2,Hanson,Vera,Tommy,Masculin ,30-11-2000,CTpyi,Oui,2,6,4,6,displaced,seperated,girlmother,4,8,0,4,4,1,7,Oui,65759385267
85846215467,en,Intersolve-whatsapp,1,Fleming,Austin,Evan,Féminin,30-11-2000,lamYM,Oui,0,5,2,4,autochtonehost,abandoned,none,8,5,8,8,5,1,7,Non,91156208624
57770330597,nl,Intersolve-whatsapp,1,Norris,Nicholas,Arthur,Masculin ,15-03-1990,QkmBf,Non,4,0,1,7,autochtonehost,seperated,womancharge,1,9,2,7,8,0,9,Oui,48600361454
73088179045,en,Intersolve-whatsapp,2,Ball,Sean,Julia,Masculin ,15-03-1990,ibElf,Oui,2,2,5,3,returnee,married,girlmother,2,1,5,9,2,1,4,Oui,51656437274
74714863801,en,Intersolve-whatsapp,1,Wilkerson,Mason,Florence,Masculin ,15-03-1990,RmpUv,Non,6,5,1,5,autochtonehost,abandoned,none,6,1,9,7,7,5,7,Oui,01753729218
34148037947,nl,Intersolve-whatsapp,1,Wallace,Allen,Ann,Féminin,15-03-1990,YsepF,Non,1,0,9,5,displaced,divorced,childcharge,1,6,7,2,4,3,6,Oui,64640361614
27493160960,en,Intersolve-whatsapp,1,Russell,Cornelia,Elijah,Masculin ,30-11-2000,pdjOD,Non,9,8,0,6,returnee,seperated,pregnantbrestfeeding,5,2,9,1,4,8,7,Non,61865564895
33539543089,en,Intersolve-whatsapp,2,Brewer,Effie,Beatrice,Masculin ,15-03-1990,yPKpY,Oui,6,0,4,5,autochtoneprivate,widowed,elderlycharge,3,2,5,3,1,8,3,Non,03353635854
12682698471,nl,Intersolve-whatsapp,2,Ryan,Adelaide,Calvin,Féminin,15-03-1990,PHLBZ,Oui,9,4,1,0,autochtoneprivate,divorced,olderalone,9,4,9,0,1,2,7,Oui,68046393269
06103736325,en,Intersolve-whatsapp,1,Hernandez,Ryan,Jonathan,Masculin ,15-03-1990,EZkOY,Non,1,5,1,3,autochtonehost,abandoned,olderalone,6,5,7,7,3,3,5,Non,31452333503
81166117715,en,Intersolve-whatsapp,2,Snyder,Logan,Fred,Féminin,30-11-2000,stGoO,Oui,2,9,4,1,returnee,divorced,pregnantbrestfeeding,3,5,7,5,2,5,3,Oui,76442031667
59805031032,en,Intersolve-whatsapp,1,Cross,Jayden,Louisa,Féminin,30-11-2000,IbpJd,Non,0,4,1,8,autochtonehost,married,olderalone,5,5,4,0,2,4,2,Oui,32395432805
33626793185,en,Intersolve-whatsapp,1,Rodriquez,Lucinda,Todd,Féminin,15-03-1990,NMwTj,Non,5,7,9,5,autochtoneprivate,abandoned,olderalone,1,6,7,1,4,4,5,Oui,62782443990
55320742533,nl,Intersolve-whatsapp,1,Powell,Mittie,Oscar,Masculin ,15-03-1990,PVBEp,Oui,4,7,9,0,autochtonehost,divorced,childcharge,2,3,2,4,6,5,4,Oui,65689534274
09889151621,nl,Intersolve-whatsapp,2,Crawford,Christina,Isabelle,Masculin ,15-03-1990,RhDrm,Non,5,1,2,3,returnee,abandoned,childcharge,7,7,8,8,9,4,7,Oui,14975399500
52182388035,en,Intersolve-whatsapp,2,Harmon,Blanche,Travis,Masculin ,30-11-2000,MfNsB,Oui,1,5,1,2,autochtoneprivate,married,pregnantbrestfeeding,9,0,5,4,1,4,1,Non,75693212176
48239275449,en,Intersolve-whatsapp,1,Carr,Nora,Vincent,Masculin ,15-03-1990,dlsKU,Non,6,3,1,9,autochtoneprivate,abandoned,olderalone,0,1,7,4,1,5,7,Oui,82290084750
36882331848,nl,Intersolve-whatsapp,2,Duncan,Jack,Adrian,Féminin,15-03-1990,hxdZW,Oui,4,0,6,8,displaced,girl,pregnantbrestfeeding,7,5,7,0,4,6,5,Non,52516066136
78283049353,en,Intersolve-whatsapp,2,Gregory,Harriet,Alfred,Féminin,15-03-1990,LIJIt,Non,6,1,8,1,autochtoneprivate,widowed,olderalone,7,9,1,9,1,4,7,Non,92930056794
45062751664,nl,Intersolve-whatsapp,2,McLaughlin,Ronald,Calvin,Féminin,15-03-1990,kBrMh,Oui,1,8,6,0,displaced,divorced,elderlycharge,0,0,6,1,9,5,9,Non,55393973719
09684973169,nl,Intersolve-whatsapp,1,Greene,Rosa,Cecelia,Masculin ,30-11-2000,dBClk,Non,2,9,0,1,autochtoneprivate,girl,pregnantbrestfeeding,5,3,0,8,0,0,7,Oui,45888245227
03780722376,nl,Intersolve-whatsapp,2,McCarthy,Claudia,Carrie,Féminin,30-11-2000,dXYLl,Non,3,7,2,0,autochtoneprivate,seperated,womancharge,9,8,4,1,4,4,2,Oui,15107399059
70570476664,nl,Intersolve-whatsapp,2,Watts,Alejandro,Ronald,Masculin ,30-11-2000,ONPzg,Oui,5,0,2,9,autochtonehost,abandoned,pregnantbrestfeeding,4,8,1,6,4,4,8,Oui,73513355199
34101822257,en,Intersolve-whatsapp,2,Estrada,Russell,Kathryn,Féminin,15-03-1990,kggZx,Oui,4,5,0,6,displaced,married,olderalone,1,6,5,2,1,4,7,Non,39898475238
00308490792,en,Intersolve-whatsapp,1,Diaz,Jimmy,Hallie,Féminin,30-11-2000,bYEFz,Oui,7,2,1,0,autochtonehost,abandoned,womancharge,4,8,6,0,5,9,4,Non,23901102806
17691514006,nl,Intersolve-whatsapp,2,Baker,Hester,Chad,Masculin ,15-03-1990,eTFxj,Oui,0,0,2,5,autochtonehost,girl,girlmother,4,5,9,8,0,4,9,Non,05646560327
54441764766,nl,Intersolve-whatsapp,2,Higgins,Wesley,Lola,Féminin,15-03-1990,wnlAE,Oui,9,2,2,6,autochtoneprivate,married,girlmother,2,7,7,3,2,7,3,Oui,92269309146
89885748027,en,Intersolve-whatsapp,1,Stewart,Arthur,Virginia,Masculin ,15-03-1990,QqUxL,Non,8,5,8,2,autochtonehost,abandoned,pregnantbrestfeeding,4,8,6,5,3,0,1,Oui,31467868456
24513649083,nl,Intersolve-whatsapp,2,Cortez,Brett,Allen,Masculin ,30-11-2000,EGDVT,Non,3,1,1,5,displaced,seperated,none,7,0,6,1,8,5,0,Non,04734586522
14924495529,nl,Intersolve-whatsapp,2,Hopkins,Betty,Alan,Féminin,15-03-1990,hXMur,Non,8,7,0,8,displaced,widowed,girlmother,9,7,4,5,8,2,7,Oui,87205440122
88561062120,en,Intersolve-whatsapp,1,Becker,Kate,Henry,Masculin ,30-11-2000,giiTd,Non,8,2,2,8,returnee,girl,childcharge,2,4,2,0,7,0,9,Non,13448467819
70346303383,en,Intersolve-whatsapp,2,Paul,Clayton,Alice,Masculin ,15-03-1990,IgKkh,Oui,2,8,6,1,displaced,seperated,girlmother,8,8,6,6,4,0,4,Non,49932236032
56077546475,nl,Intersolve-whatsapp,1,Robertson,Nellie,Alexander,Féminin,30-11-2000,fYeIV,Oui,0,7,6,7,autochtoneprivate,seperated,womancharge,7,7,0,6,8,4,1,Oui,68356826036
75143697208,nl,Intersolve-whatsapp,1,Padilla,Alfred,Sue,Masculin ,15-03-1990,wcNIC,Non,2,7,9,6,returnee,girl,womancharge,8,5,4,5,1,7,6,Oui,68895776572
37544878742,nl,Intersolve-whatsapp,2,Love,Louisa,Eugene,Féminin,30-11-2000,vMcPk,Non,1,9,5,7,displaced,girl,olderalone,4,5,6,2,7,1,0,Oui,53966250461
75343185634,nl,Intersolve-whatsapp,1,Ramsey,Katharine,Bessie,Masculin ,30-11-2000,cGskB,Oui,8,7,6,4,autochtonehost,widowed,olderalone,2,1,7,4,6,1,9,Oui,80112048376
20209205689,en,Intersolve-whatsapp,2,Townsend,Florence,Luke,Masculin ,30-11-2000,EQDYQ,Non,8,2,0,7,autochtoneprivate,divorced,olderalone,9,0,4,3,3,7,5,Non,09931238038
54765190441,en,Intersolve-whatsapp,2,Frazier,Eleanor,Robert,Féminin,15-03-1990,YHBPj,Oui,7,7,7,9,autochtonehost,abandoned,womancharge,2,0,1,6,9,9,7,Non,91751684333
44640283370,nl,Intersolve-whatsapp,1,Cobb,Eric,Winnie,Féminin,30-11-2000,imPdy,Non,7,7,1,8,displaced,divorced,olderalone,7,6,8,5,1,7,9,Non,54629031499
13383795777,nl,Intersolve-whatsapp,2,Brewer,Derrick,Ricardo,Féminin,15-03-1990,MfZgo,Oui,3,3,7,1,returnee,seperated,elderlycharge,3,5,2,2,2,5,6,Oui,71953040913
53003151044,en,Intersolve-whatsapp,1,Cole,Marguerite,Timothy,Masculin ,30-11-2000,yUTlR,Oui,1,6,2,0,autochtonehost,girl,pregnantbrestfeeding,2,4,7,2,0,8,6,Non,75607152506
59060745647,nl,Intersolve-whatsapp,1,Malone,Marvin,Ellen,Féminin,15-03-1990,AagNs,Oui,7,6,8,9,autochtonehost,widowed,olderalone,4,5,3,5,0,6,6,Non,54065164491
29846097982,en,Intersolve-whatsapp,2,Hudson,Pearl,Marvin,Masculin ,30-11-2000,kbmqk,Non,3,6,8,5,displaced,married,womancharge,1,0,0,1,5,4,4,Non,79398636654
10195338142,nl,Intersolve-whatsapp,2,White,Terry,Sara,Masculin ,15-03-1990,pRXNl,Oui,6,0,1,8,displaced,seperated,olderalone,4,0,0,2,7,8,5,Non,35636314957
59432663598,nl,Intersolve-whatsapp,2,Ferguson,Alfred,Eddie,Masculin ,15-03-1990,QcuKD,Non,5,9,5,0,autochtoneprivate,abandoned,none,1,3,2,6,2,8,7,Oui,81318021187
10284578320,nl,Intersolve-whatsapp,2,Little,Chase,Sam,Féminin,30-11-2000,WBGXw,Non,3,9,6,2,displaced,married,womancharge,9,7,9,9,3,7,1,Non,83272477759
70122392190,nl,Intersolve-whatsapp,2,Klein,Della,Ola,Féminin,30-11-2000,BMtCi,Oui,8,2,5,1,autochtoneprivate,married,childcharge,7,8,0,2,5,7,7,Non,36459424099
17309090285,nl,Intersolve-whatsapp,2,Dixon,Iva,Lura,Masculin ,30-11-2000,CEFWH,Oui,2,3,8,2,displaced,girl,girlmother,6,4,6,7,3,5,5,Oui,26778588631
36182227669,en,Intersolve-whatsapp,2,Steele,Lucinda,Steven,Masculin ,30-11-2000,QqGEY,Non,4,3,8,9,autochtonehost,widowed,girlmother,4,7,1,7,6,6,1,Oui,83952492792
43515112940,en,Intersolve-whatsapp,1,Chambers,Emilie,Sophia,Féminin,15-03-1990,JLUvq,Non,8,3,6,3,returnee,girl,none,8,4,9,8,9,9,6,Oui,71937370176
35468344804,en,Intersolve-whatsapp,1,McGuire,Dennis,Manuel,Féminin,30-11-2000,RiYFR,Non,7,9,1,9,returnee,seperated,pregnantbrestfeeding,4,6,4,2,1,0,6,Oui,20531353016
82490427380,en,Intersolve-whatsapp,2,Taylor,Ivan,Nathaniel,Masculin ,30-11-2000,IzVAm,Non,5,8,8,5,returnee,widowed,girlmother,4,1,7,1,0,5,6,Non,91400883329
73046634894,nl,Intersolve-whatsapp,1,Salazar,Lydia,Jane,Masculin ,15-03-1990,fkPEc,Oui,1,3,3,1,autochtoneprivate,girl,womancharge,7,5,6,2,2,6,1,Oui,28114035296
43424764685,en,Intersolve-whatsapp,2,Tucker,Bess,Christian,Masculin ,15-03-1990,AIdeE,Oui,8,8,8,4,autochtoneprivate,divorced,childcharge,8,1,7,4,3,7,5,Non,17427702429
08045492870,en,Intersolve-whatsapp,2,Ward,Chase,Wesley,Féminin,30-11-2000,GILhd,Oui,7,1,9,1,autochtoneprivate,divorced,pregnantbrestfeeding,2,0,2,1,1,1,9,Non,56063006156
72053007404,en,Intersolve-whatsapp,2,Marshall,Zachary,Della,Masculin ,15-03-1990,WnsPC,Oui,5,4,8,3,autochtonehost,widowed,olderalone,0,0,0,1,8,2,1,Non,58549010729
09462640926,en,Intersolve-whatsapp,2,Rivera,Roxie,Chester,Féminin,15-03-1990,YcZsD,Oui,4,1,2,6,autochtoneprivate,abandoned,childcharge,4,5,5,6,4,8,0,Oui,17815352302
77651761401,nl,Intersolve-whatsapp,2,Reed,Glen,Jesus,Masculin ,30-11-2000,yFkgR,Non,7,7,2,9,autochtonehost,abandoned,elderlycharge,4,7,6,4,9,7,4,Non,75141118575
94054076855,nl,Intersolve-whatsapp,2,Chavez,Rosetta,Carlos,Féminin,30-11-2000,yFyHx,Non,7,9,5,3,returnee,widowed,pregnantbrestfeeding,8,3,5,0,2,2,0,Non,31273714160
78935947233,nl,Intersolve-whatsapp,1,Garza,Jeffery,Carl,Féminin,30-11-2000,WpaVm,Non,9,7,3,1,returnee,abandoned,none,7,1,0,2,9,0,9,Non,96419479020
26156733284,nl,Intersolve-whatsapp,1,Fernandez,Gene,Randall,Masculin ,15-03-1990,xSiJH,Oui,2,7,9,6,autochtonehost,married,womancharge,9,1,1,9,3,3,4,Non,18654530399
